date,type,value,unit,model
2024-06-23 08:03:53,8,18.89,-2,Body Smart
2024-06-23 08:03:53,76,58.57,-2,Body Smart
2024-06-23 08:03:53,77,43.77,-2,Body Smart
2024-06-23 08:03:53,88,3.0700000000000003,-2,Body Smart
2024-06-23 08:03:53,170,3.4000000000000004,-1,Body Smart
2024-06-23 08:03:53,226,1797.0,0,Body Smart
2024-06-23 08:03:53,6,23.452,-3,Body Smart
2024-06-23 06:01:57,1,80.69,-3,Body Smart
2024-06-23 06:01:57,5,61.82,-2,Body Smart
2024-06-23 06:01:57,8,18.86,-2,Body Smart
2024-06-23 06:01:57,76,58.730000000000004,-2,Body Smart
2024-06-23 06:01:57,77,43.83,-2,Body Smart
2024-06-23 06:01:57,88,3.08,-2,Body Smart
2024-06-23 06:01:57,170,3.4000000000000004,-1,Body Smart
2024-06-23 06:01:57,226,1802.0,0,Body Smart
2024-06-23 06:01:57,6,23.373,-3,Body Smart
2024-06-22 18:31:55,1,81.07300000000001,-3,Body Smart
2024-06-22 18:31:55,5,62.39,-2,Body Smart
2024-06-22 18:31:55,8,18.68,-2,Body Smart
2024-06-22 18:31:55,76,59.27,-2,Body Smart
2024-06-22 18:31:55,77,44.82,-2,Body Smart
2024-06-22 18:31:55,88,3.11,-2,Body Smart
2024-06-22 18:31:55,170,3.3000000000000003,-1,Body Smart
2024-06-22 18:31:55,226,1819.0,0,Body Smart
2024-06-22 18:31:55,6,23.041,-3,Body Smart
2024-06-22 08:13:40,1,80.595,-3,Body Smart
2024-06-22 08:13:40,5,61.9,-2,Body Smart
2024-06-22 08:13:40,8,18.68,-2,Body Smart
2024-06-22 08:13:40,76,58.81,-2,Body Smart
2024-06-22 08:13:40,77,44.26,-2,Body Smart
2024-06-22 08:13:40,88,3.09,-2,Body Smart
2024-06-22 08:13:40,170,3.3000000000000003,-1,Body Smart
2024-06-22 08:13:40,226,1804.0,0,Body Smart
2024-06-22 08:13:40,6,23.178,-3,Body Smart
2024-06-22 06:33:27,1,81.21600000000001,-3,Body Smart
2024-06-22 06:33:27,5,61.67,-2,Body Smart
2024-06-22 06:33:27,8,19.54,-2,Body Smart
2024-06-22 06:33:27,76,58.59,-2,Body Smart
2024-06-22 06:33:27,77,43.67,-2,Body Smart
2024-06-22 06:33:27,88,3.0700000000000003,-2,Body Smart
2024-06-22 06:33:27,170,3.5,-1,Body Smart
2024-06-22 06:33:27,226,1799.0,0,Body Smart
2024-06-22 06:33:27,6,24.059,-3,Body Smart
2024-06-22 05:18:41,1,81.001,-3,Body Smart
2024-06-22 05:18:41,5,61.72,-2,Body Smart
2024-06-22 05:18:41,8,19.27,-2,Body Smart
2024-06-22 05:18:41,76,58.64,-2,Body Smart
2024-06-22 05:18:41,77,43.7,-2,Body Smart
2024-06-22 05:18:41,88,3.0700000000000003,-2,Body Smart
2024-06-22 05:18:41,170,3.5,-1,Body Smart
2024-06-22 05:18:41,226,1800.0,0,Body Smart
2024-06-22 05:18:41,6,23.79,-3,Body Smart
2024-06-21 21:18:12,1,81.635,-3,Body Smart
2024-06-21 21:18:12,5,62.92,-2,Body Smart
2024-06-21 21:18:12,8,18.71,-2,Body Smart
2024-06-21 21:18:12,76,59.78,-2,Body Smart
2024-06-21 21:18:12,77,45.29,-2,Body Smart
2024-06-21 21:18:12,88,3.13,-2,Body Smart
2024-06-21 21:18:12,170,3.3000000000000003,-1,Body Smart
2024-06-21 21:18:12,226,1836.0,0,Body Smart
2024-06-21 21:18:12,6,22.919,-3,Body Smart
2024-06-21 17:00:36,1,80.941,-3,Body Smart
2024-06-21 17:00:36,5,62.6,-2,Body Smart
2024-06-21 17:00:36,8,18.330000000000002,-2,Body Smart
2024-06-21 17:00:36,76,59.480000000000004,-2,Body Smart
2024-06-21 17:00:36,77,45.550000000000004,-2,Body Smart
2024-06-21 17:00:36,88,3.12,-2,Body Smart
2024-06-21 17:00:36,170,3.3000000000000003,-1,Body Smart
2024-06-21 17:00:36,226,1825.0,0,Body Smart
2024-06-21 17:00:36,6,22.646,-3,Body Smart
2024-06-21 04:37:33,1,80.499,-3,Body Smart
2024-06-21 04:37:33,5,61.33,-2,Body Smart
2024-06-21 04:37:33,8,19.16,-2,Body Smart
2024-06-21 04:37:33,76,58.27,-2,Body Smart
2024-06-21 04:37:33,77,43.31,-2,Body Smart
2024-06-21 04:37:33,88,3.0500000000000003,-2,Body Smart
2024-06-21 04:37:33,170,3.4000000000000004,-1,Body Smart
2024-06-21 04:37:33,226,1788.0,0,Body Smart
2024-06-21 04:37:33,6,23.802,-3,Body Smart
2024-06-20 19:38:45,1,81.396,-3,Body Smart
2024-06-20 19:38:45,5,62.52,-2,Body Smart
2024-06-20 19:38:45,8,18.86,-2,Body Smart
2024-06-20 19:38:45,76,59.4,-2,Body Smart
2024-06-20 19:38:45,77,44.800000000000004,-2,Body Smart
2024-06-20 19:38:45,88,3.11,-2,Body Smart
2024-06-20 19:38:45,170,3.4000000000000004,-1,Body Smart
2024-06-20 19:38:45,226,1824.0,0,Body Smart
2024-06-20 19:38:45,6,23.171,-3,Body Smart
2024-06-20 17:40:34,1,81.467,-3,Body Smart
2024-06-20 17:40:34,5,62.76,-2,Body Smart
2024-06-20 17:40:34,8,18.7,-2,Body Smart
2024-06-20 17:40:34,76,59.620000000000005,-2,Body Smart
2024-06-20 17:40:34,77,45.79,-2,Body Smart
2024-06-20 17:40:34,88,3.13,-2,Body Smart
2024-06-20 17:40:34,170,3.3000000000000003,-1,Body Smart
2024-06-20 17:40:34,226,1831.0,0,Body Smart
2024-06-20 17:40:34,6,22.954,-3,Body Smart
2024-06-20 04:08:58,1,81.479,-3,Body Smart
2024-06-20 04:08:58,5,62.42,-2,Body Smart
2024-06-20 04:08:58,8,19.05,-2,Body Smart
2024-06-20 04:08:58,76,59.300000000000004,-2,Body Smart
2024-06-20 04:08:58,77,44.660000000000004,-2,Body Smart
2024-06-20 04:08:58,88,3.11,-2,Body Smart
2024-06-20 04:08:58,170,3.4000000000000004,-1,Body Smart
2024-06-20 04:08:58,226,1821.0,0,Body Smart
2024-06-20 04:08:58,6,23.38,-3,Body Smart
2024-06-19 16:23:41,1,81.121,-3,Body Smart
2024-06-19 16:23:41,5,63.45,-2,Body Smart
2024-06-19 16:23:41,8,17.66,-2,Body Smart
2024-06-19 16:23:41,76,60.28,-2,Body Smart
2024-06-19 16:23:41,77,47.62,-2,Body Smart
2024-06-19 16:23:41,88,3.16,-2,Body Smart
2024-06-19 16:23:41,170,3.1,-1,Body Smart
2024-06-19 16:23:41,226,1850.0,0,Body Smart
2024-06-19 16:23:41,6,21.77,-3,Body Smart
2024-06-18 17:32:38,1,81.324,-3,Body Smart
2024-06-18 17:32:38,5,62.43,-2,Body Smart
2024-06-18 17:32:38,8,18.89,-2,Body Smart
2024-06-18 17:32:38,76,59.31,-2,Body Smart
2024-06-18 17:32:38,77,45.29,-2,Body Smart
2024-06-18 17:32:38,88,3.11,-2,Body Smart
2024-06-18 17:32:38,170,3.4000000000000004,-1,Body Smart
2024-06-18 17:32:38,226,1821.0,0,Body Smart
2024-06-18 17:32:38,6,23.228,-3,Body Smart
2024-06-18 04:16:30,1,81.109,-3,Body Smart
2024-06-18 04:16:30,5,61.730000000000004,-2,Body Smart
2024-06-18 04:16:30,8,19.37,-2,Body Smart
2024-06-18 04:16:30,76,58.65,-2,Body Smart
2024-06-18 04:16:30,77,43.480000000000004,-2,Body Smart
2024-06-18 04:16:30,88,3.0700000000000003,-2,Body Smart
2024-06-18 04:16:30,170,3.5,-1,Body Smart
2024-06-18 04:16:30,226,1800.0,0,Body Smart
2024-06-18 04:16:30,6,23.881,-3,Body Smart
2024-06-17 18:28:40,1,81.336,-3,Body Smart
2024-06-17 18:28:40,5,62.67,-2,Body Smart
2024-06-17 18:28:40,8,18.66,-2,Body Smart
2024-06-17 18:28:40,76,59.54,-2,Body Smart
2024-06-17 18:28:40,77,45.87,-2,Body Smart
2024-06-17 18:28:40,88,3.13,-2,Body Smart
2024-06-17 18:28:40,170,3.3000000000000003,-1,Body Smart
2024-06-17 18:28:40,226,1828.0,0,Body Smart
2024-06-17 18:28:40,6,22.942,-3,Body Smart
2024-06-17 04:33:31,1,80.487,-3,Body Smart
2024-06-17 04:33:31,5,61.22,-2,Body Smart
2024-06-17 04:33:31,8,19.25,-2,Body Smart
2024-06-17 04:33:31,76,58.17,-2,Body Smart
2024-06-17 04:33:31,77,43.17,-2,Body Smart
2024-06-17 04:33:31,88,3.0500000000000003,-2,Body Smart
2024-06-17 04:33:31,170,3.5,-1,Body Smart
2024-06-17 04:33:31,226,1785.0,0,Body Smart
2024-06-17 04:33:31,6,23.917,-3,Body Smart
2024-06-17 04:08:00,1,80.415,-3,Body Smart
2024-06-17 04:08:00,5,61.54,-2,Body Smart
2024-06-17 04:08:00,8,18.87,-2,Body Smart
2024-06-17 04:08:00,76,58.47,-2,Body Smart
2024-06-17 04:08:00,77,43.18,-2,Body Smart
2024-06-17 04:08:00,88,3.06,-2,Body Smart
2024-06-17 04:08:00,170,3.4000000000000004,-1,Body Smart
2024-06-17 04:08:00,226,1794.0,0,Body Smart
2024-06-17 04:08:00,6,23.466,-3,Body Smart
2024-06-16 21:10:44,1,80.643,-3,Body Smart
2024-06-16 21:10:44,5,61.97,-2,Body Smart
2024-06-16 21:10:44,8,18.67,-2,Body Smart
2024-06-16 21:10:44,76,58.870000000000005,-2,Body Smart
2024-06-16 21:10:44,77,44.21,-2,Body Smart
2024-06-16 21:10:44,88,3.09,-2,Body Smart
2024-06-16 21:10:44,170,3.3000000000000003,-1,Body Smart
2024-06-16 21:10:44,226,1806.0,0,Body Smart
2024-06-16 21:10:44,6,23.151,-3,Body Smart
2024-06-16 09:55:58,1,80.415,-3,Body Smart
2024-06-16 09:55:58,5,61.56,-2,Body Smart
2024-06-16 09:55:58,8,18.85,-2,Body Smart
2024-06-16 09:55:58,76,58.480000000000004,-2,Body Smart
2024-06-16 09:55:58,77,43.480000000000004,-2,Body Smart
2024-06-16 09:55:58,88,3.0700000000000003,-2,Body Smart
2024-06-16 09:55:58,170,3.4000000000000004,-1,Body Smart
2024-06-16 09:55:58,226,1794.0,0,Body Smart
2024-06-16 09:55:58,6,23.441,-3,Body Smart
2024-06-16 06:33:29,1,81.276,-3,Body Smart
2024-06-16 06:33:29,5,62.18,-2,Body Smart
2024-06-16 06:33:29,8,19.080000000000002,-2,Body Smart
2024-06-16 06:33:29,76,59.08,-2,Body Smart
2024-06-16 06:33:29,77,44.06,-2,Body Smart
2024-06-16 06:33:29,88,3.1,-2,Body Smart
2024-06-16 06:33:29,170,3.4000000000000004,-1,Body Smart
2024-06-16 06:33:29,226,1814.0,0,Body Smart
2024-06-16 06:33:29,6,23.476,-3,Body Smart
2024-06-15 19:11:59,1,81.599,-3,Body Smart
2024-06-15 19:11:59,5,62.29,-2,Body Smart
2024-06-15 19:11:59,8,19.3,-2,Body Smart
2024-06-15 19:11:59,76,59.18,-2,Body Smart
2024-06-15 19:11:59,77,44.4,-2,Body Smart
2024-06-15 19:11:59,88,3.1,-2,Body Smart
2024-06-15 19:11:59,170,3.4000000000000004,-1,Body Smart
2024-06-15 19:11:59,226,1817.0,0,Body Smart
2024-06-15 19:11:59,6,23.652,-3,Body Smart
2024-06-15 13:19:48,1,81.96900000000001,-3,Body Smart
2024-06-15 13:19:48,5,62.95,-2,Body Smart
2024-06-15 13:19:48,8,19.01,-2,Body Smart
2024-06-15 13:19:48,76,59.81,-2,Body Smart
2024-06-15 13:19:48,77,45.69,-2,Body Smart
2024-06-15 13:19:48,88,3.14,-2,Body Smart
2024-06-15 13:19:48,170,3.4000000000000004,-1,Body Smart
2024-06-15 13:19:48,226,1837.0,0,Body Smart
2024-06-15 13:19:48,6,23.192,-3,Body Smart
2024-06-15 09:40:02,1,80.404,-3,Body Smart
2024-06-15 09:40:02,5,61.65,-2,Body Smart
2024-06-15 09:40:02,8,18.740000000000002,-2,Body Smart
2024-06-15 09:40:02,76,58.57,-2,Body Smart
2024-06-15 09:40:02,77,43.94,-2,Body Smart
2024-06-15 09:40:02,88,3.0700000000000003,-2,Body Smart
2024-06-15 09:40:02,170,3.4000000000000004,-1,Body Smart
2024-06-15 09:40:02,226,1797.0,0,Body Smart
2024-06-15 09:40:02,6,23.307000000000002,-3,Body Smart
2024-06-15 05:56:37,1,80.738,-3,Body Smart
2024-06-15 05:56:37,5,61.77,-2,Body Smart
2024-06-15 05:56:37,8,18.96,-2,Body Smart
2024-06-15 05:56:37,76,58.69,-2,Body Smart
2024-06-15 05:56:37,77,43.61,-2,Body Smart
2024-06-15 05:56:37,88,3.08,-2,Body Smart
2024-06-15 05:56:37,170,3.4000000000000004,-1,Body Smart
2024-06-15 05:56:37,226,1801.0,0,Body Smart
2024-06-15 05:56:37,6,23.483,-3,Body Smart
2024-06-14 17:54:52,1,81.551,-3,Body Smart
2024-06-14 17:54:52,5,62.440000000000005,-2,Body Smart
2024-06-14 17:54:52,8,19.1,-2,Body Smart
2024-06-14 17:54:52,76,59.33,-2,Body Smart
2024-06-14 17:54:52,77,44.65,-2,Body Smart
2024-06-14 17:54:52,88,3.11,-2,Body Smart
2024-06-14 17:54:52,170,3.4000000000000004,-1,Body Smart
2024-06-14 17:54:52,226,1822.0,0,Body Smart
2024-06-14 17:54:52,6,23.421,-3,Body Smart
2024-06-14 13:10:05,1,80.917,-3,Body Smart
2024-06-14 13:10:05,5,62.29,-2,Body Smart
2024-06-14 13:10:05,8,18.62,-2,Body Smart
2024-06-14 13:10:05,76,59.17,-2,Body Smart
2024-06-14 13:10:05,77,45.06,-2,Body Smart
2024-06-14 13:10:05,88,3.11,-2,Body Smart
2024-06-14 13:10:05,170,3.3000000000000003,-1,Body Smart
2024-06-14 13:10:05,226,1816.0,0,Body Smart
2024-06-14 13:10:05,6,23.011,-3,Body Smart
2024-06-10 03:42:30,1,80.858,-3,Body Smart
2024-06-10 03:42:30,5,61.690000000000005,-2,Body Smart
2024-06-10 03:42:30,8,19.16,-2,Body Smart
2024-06-10 03:42:30,76,58.61,-2,Body Smart
2024-06-10 03:42:30,77,43.74,-2,Body Smart
2024-06-10 03:42:30,88,3.0700000000000003,-2,Body Smart
2024-06-10 03:42:30,170,3.4000000000000004,-1,Body Smart
2024-06-10 03:42:30,226,1799.0,0,Body Smart
2024-06-10 03:42:30,6,23.696,-3,Body Smart
2024-06-09 18:40:50,1,81.503,-3,Body Smart
2024-06-09 18:40:50,5,61.99,-2,Body Smart
2024-06-09 18:40:50,8,19.51,-2,Body Smart
2024-06-09 18:40:50,76,58.89,-2,Body Smart
2024-06-09 18:40:50,77,44.09,-2,Body Smart
2024-06-09 18:40:50,88,3.09,-2,Body Smart
2024-06-09 18:40:50,170,3.5,-1,Body Smart
2024-06-09 18:40:50,226,1809.0,0,Body Smart
2024-06-09 18:40:50,6,23.938,-3,Body Smart
2024-06-09 06:15:31,1,81.24,-3,Body Smart
2024-06-09 06:15:31,5,60.26,-2,Body Smart
2024-06-09 06:15:31,8,20.97,-2,Body Smart
2024-06-09 06:15:31,76,57.25,-2,Body Smart
2024-06-09 06:15:31,77,42.57,-2,Body Smart
2024-06-09 06:15:31,88,3.0,-2,Body Smart
2024-06-09 06:15:31,170,3.7,-1,Body Smart
2024-06-09 06:15:31,226,1758.0,0,Body Smart
2024-06-09 06:15:31,6,25.812,-3,Body Smart
2024-06-09 05:33:25,1,81.061,-3,Body Smart
2024-06-09 05:33:25,5,61.45,-2,Body Smart
2024-06-09 05:33:25,8,19.6,-2,Body Smart
2024-06-09 05:33:25,76,58.39,-2,Body Smart
2024-06-09 05:33:25,77,43.11,-2,Body Smart
2024-06-09 05:33:25,88,3.06,-2,Body Smart
2024-06-09 05:33:25,170,3.5,-1,Body Smart
2024-06-09 05:33:25,226,1792.0,0,Body Smart
2024-06-09 05:33:25,6,24.179000000000002,-3,Body Smart
2024-06-08 21:53:14,1,81.264,-3,Body Smart
2024-06-08 21:53:14,5,61.65,-2,Body Smart
2024-06-08 21:53:14,8,19.61,-2,Body Smart
2024-06-08 21:53:14,76,58.57,-2,Body Smart
2024-06-08 21:53:14,77,43.5,-2,Body Smart
2024-06-08 21:53:14,88,3.0700000000000003,-2,Body Smart
2024-06-08 21:53:14,170,3.5,-1,Body Smart
2024-06-08 21:53:14,226,1798.0,0,Body Smart
2024-06-08 21:53:14,6,24.131,-3,Body Smart
2024-06-08 12:28:04,1,80.941,-3,Body Smart
2024-06-08 12:28:04,5,61.44,-2,Body Smart
2024-06-08 12:28:04,8,19.5,-2,Body Smart
2024-06-08 12:28:04,76,58.370000000000005,-2,Body Smart
2024-06-08 12:28:04,77,43.19,-2,Body Smart
2024-06-08 12:28:04,88,3.06,-2,Body Smart
2024-06-08 12:28:04,170,3.5,-1,Body Smart
2024-06-08 12:28:04,226,1792.0,0,Body Smart
2024-06-08 12:28:04,6,24.092,-3,Body Smart
2024-06-08 09:39:38,11,96.0,0,Body Smart
2024-06-08 09:39:38,1,80.917,-3,Body Smart
2024-06-08 09:39:38,5,61.81,-2,Body Smart
2024-06-08 09:39:38,8,19.1,-2,Body Smart
2024-06-08 09:39:38,76,58.730000000000004,-2,Body Smart
2024-06-08 09:39:38,77,43.75,-2,Body Smart
2024-06-08 09:39:38,88,3.08,-2,Body Smart
2024-06-08 09:39:38,170,3.4000000000000004,-1,Body Smart
2024-06-08 09:39:38,226,1802.0,0,Body Smart
2024-06-08 09:39:38,6,23.604,-3,Body Smart
2024-06-08 06:23:01,1,81.001,-3,Body Smart
2024-06-08 06:23:01,5,61.72,-2,Body Smart
2024-06-08 06:23:01,8,19.28,-2,Body Smart
2024-06-08 06:23:01,76,58.64,-2,Body Smart
2024-06-08 06:23:01,77,43.800000000000004,-2,Body Smart
2024-06-08 06:23:01,88,3.0700000000000003,-2,Body Smart
2024-06-08 06:23:01,170,3.4000000000000004,-1,Body Smart
2024-06-08 06:23:01,226,1800.0,0,Body Smart
2024-06-08 06:23:01,6,23.802,-3,Body Smart
2024-06-07 18:33:59,1,81.443,-3,Body Smart
2024-06-07 18:33:59,5,62.56,-2,Body Smart
2024-06-07 18:33:59,8,18.88,-2,Body Smart
2024-06-07 18:33:59,76,59.43,-2,Body Smart
2024-06-07 18:33:59,77,45.61,-2,Body Smart
2024-06-07 18:33:59,88,3.12,-2,Body Smart
2024-06-07 18:33:59,170,3.3000000000000003,-1,Body Smart
2024-06-07 18:33:59,226,1825.0,0,Body Smart
2024-06-07 18:33:59,6,23.182000000000002,-3,Body Smart
2024-06-07 18:15:42,1,81.479,-3,Body Smart
2024-06-07 18:15:42,5,62.74,-2,Body Smart
2024-06-07 18:15:42,8,18.73,-2,Body Smart
2024-06-07 18:15:42,76,59.61,-2,Body Smart
2024-06-07 18:15:42,77,45.910000000000004,-2,Body Smart
2024-06-07 18:15:42,88,3.13,-2,Body Smart
2024-06-07 18:15:42,170,3.3000000000000003,-1,Body Smart
2024-06-07 18:15:42,226,1830.0,0,Body Smart
2024-06-07 18:15:42,6,22.988,-3,Body Smart
2024-06-06 21:05:11,1,81.384,-3,Body Smart
2024-06-06 21:05:11,5,62.6,-2,Body Smart
2024-06-06 21:05:11,8,18.78,-2,Body Smart
2024-06-06 21:05:11,76,59.47,-2,Body Smart
2024-06-06 21:05:11,77,45.1,-2,Body Smart
2024-06-06 21:05:11,88,3.12,-2,Body Smart
2024-06-06 21:05:11,170,3.3000000000000003,-1,Body Smart
2024-06-06 21:05:11,226,1826.0,0,Body Smart
2024-06-06 21:05:11,6,23.076,-3,Body Smart
2024-06-06 20:16:32,1,81.778,-3,Body Smart
2024-06-06 20:16:32,5,62.660000000000004,-2,Body Smart
2024-06-06 20:16:32,8,19.11,-2,Body Smart
2024-06-06 20:16:32,76,59.53,-2,Body Smart
2024-06-06 20:16:32,77,45.37,-2,Body Smart
2024-06-06 20:16:32,88,3.12,-2,Body Smart
2024-06-06 20:16:32,170,3.4000000000000004,-1,Body Smart
2024-06-06 20:16:32,226,1829.0,0,Body Smart
2024-06-06 20:16:32,6,23.368000000000002,-3,Body Smart
2024-06-06 04:41:22,1,80.511,-3,Body Smart
2024-06-06 04:41:22,5,61.14,-2,Body Smart
2024-06-06 04:41:22,8,19.37,-2,Body Smart
2024-06-06 04:41:22,76,58.09,-2,Body Smart
2024-06-06 04:41:22,77,43.01,-2,Body Smart
2024-06-06 04:41:22,88,3.04,-2,Body Smart
2024-06-06 04:41:22,170,3.5,-1,Body Smart
2024-06-06 04:41:22,226,1782.0,0,Body Smart
2024-06-06 04:41:22,6,24.059,-3,Body Smart
2024-06-06 04:18:28,1,80.81,-3,Body Smart
2024-06-06 04:18:28,5,61.33,-2,Body Smart
2024-06-06 04:18:28,8,19.47,-2,Body Smart
2024-06-06 04:18:28,76,58.27,-2,Body Smart
2024-06-06 04:18:28,77,42.97,-2,Body Smart
2024-06-06 04:18:28,88,3.0500000000000003,-2,Body Smart
2024-06-06 04:18:28,170,3.5,-1,Body Smart
2024-06-06 04:18:28,226,1788.0,0,Body Smart
2024-06-06 04:18:28,6,24.094,-3,Body Smart
2024-06-05 21:11:15,1,81.145,-3,Body Smart
2024-06-05 21:11:15,5,62.160000000000004,-2,Body Smart
2024-06-05 21:11:15,8,18.98,-2,Body Smart
2024-06-05 21:11:15,76,59.06,-2,Body Smart
2024-06-05 21:11:15,77,44.28,-2,Body Smart
2024-06-05 21:11:15,88,3.1,-2,Body Smart
2024-06-05 21:11:15,170,3.4000000000000004,-1,Body Smart
2024-06-05 21:11:15,226,1813.0,0,Body Smart
2024-06-05 21:11:15,6,23.39,-3,Body Smart
2024-06-05 17:04:52,1,81.419,-3,Body Smart
2024-06-05 17:04:52,5,62.47,-2,Body Smart
2024-06-05 17:04:52,8,18.94,-2,Body Smart
2024-06-05 17:04:52,76,59.35,-2,Body Smart
2024-06-05 17:04:52,77,45.21,-2,Body Smart
2024-06-05 17:04:52,88,3.11,-2,Body Smart
2024-06-05 17:04:52,170,3.4000000000000004,-1,Body Smart
2024-06-05 17:04:52,226,1822.0,0,Body Smart
2024-06-05 17:04:52,6,23.262,-3,Body Smart
2024-06-05 04:34:27,1,81.288,-3,Body Smart
2024-06-05 04:34:27,5,61.96,-2,Body Smart
2024-06-05 04:34:27,8,19.32,-2,Body Smart
2024-06-05 04:34:27,76,58.870000000000005,-2,Body Smart
2024-06-05 04:34:27,77,43.95,-2,Body Smart
2024-06-05 04:34:27,88,3.09,-2,Body Smart
2024-06-05 04:34:27,170,3.4000000000000004,-1,Body Smart
2024-06-05 04:34:27,226,1807.0,0,Body Smart
2024-06-05 04:34:27,6,23.767,-3,Body Smart
2024-06-04 20:58:38,1,82.017,-3,Body Smart
2024-06-04 20:58:38,5,62.230000000000004,-2,Body Smart
2024-06-04 20:58:38,8,19.78,-2,Body Smart
2024-06-04 20:58:38,76,59.120000000000005,-2,Body Smart
2024-06-04 20:58:38,77,44.51,-2,Body Smart
2024-06-04 20:58:38,88,3.1,-2,Body Smart
2024-06-04 20:58:38,170,3.5,-1,Body Smart
2024-06-04 20:58:38,226,1816.0,0,Body Smart
2024-06-04 20:58:38,6,24.117,-3,Body Smart
2024-06-04 18:12:39,1,82.172,-3,Body Smart
2024-06-04 18:12:39,5,63.32,-2,Body Smart
2024-06-04 18:12:39,8,18.85,-2,Body Smart
2024-06-04 18:12:39,76,60.160000000000004,-2,Body Smart
2024-06-04 18:12:39,77,46.74,-2,Body Smart
2024-06-04 18:12:39,88,3.16,-2,Body Smart
2024-06-04 18:12:39,170,3.3000000000000003,-1,Body Smart
2024-06-04 18:12:39,226,1848.0,0,Body Smart
2024-06-04 18:12:39,6,22.94,-3,Body Smart
2024-06-04 04:08:02,1,81.36,-3,Body Smart
2024-06-04 04:08:02,5,62.04,-2,Body Smart
2024-06-04 04:08:02,8,19.31,-2,Body Smart
2024-06-04 04:08:02,76,58.95,-2,Body Smart
2024-06-04 04:08:02,77,44.0,-2,Body Smart
2024-06-04 04:08:02,88,3.09,-2,Body Smart
2024-06-04 04:08:02,170,3.4000000000000004,-1,Body Smart
2024-06-04 04:08:02,226,1810.0,0,Body Smart
2024-06-04 04:08:02,6,23.734,-3,Body Smart
2024-06-03 18:04:17,1,81.539,-3,Body Smart
2024-06-03 18:04:17,5,62.76,-2,Body Smart
2024-06-03 18:04:17,8,18.77,-2,Body Smart
2024-06-03 18:04:17,76,59.63,-2,Body Smart
2024-06-03 18:04:17,77,45.74,-2,Body Smart
2024-06-03 18:04:17,88,3.13,-2,Body Smart
2024-06-03 18:04:17,170,3.3000000000000003,-1,Body Smart
2024-06-03 18:04:17,226,1831.0,0,Body Smart
2024-06-03 18:04:17,6,23.02,-3,Body Smart
2024-06-03 04:15:51,1,81.264,-3,Body Smart
2024-06-03 04:15:51,5,61.800000000000004,-2,Body Smart
2024-06-03 04:15:51,8,19.45,-2,Body Smart
2024-06-03 04:15:51,76,58.72,-2,Body Smart
2024-06-03 04:15:51,77,43.47,-2,Body Smart
2024-06-03 04:15:51,88,3.08,-2,Body Smart
2024-06-03 04:15:51,170,3.5,-1,Body Smart
2024-06-03 04:15:51,226,1803.0,0,Body Smart
2024-06-03 04:15:51,6,23.934,-3,Body Smart
2024-06-02 19:25:30,1,81.898,-3,Body Smart
2024-06-02 19:25:30,5,62.0,-2,Body Smart
2024-06-02 19:25:30,8,19.88,-2,Body Smart
2024-06-02 19:25:30,76,58.910000000000004,-2,Body Smart
2024-06-02 19:25:30,77,43.76,-2,Body Smart
2024-06-02 19:25:30,88,3.09,-2,Body Smart
2024-06-02 19:25:30,170,3.5,-1,Body Smart
2024-06-02 19:25:30,226,1810.0,0,Body Smart
2024-06-02 19:25:30,6,24.274,-3,Body Smart
2024-06-02 14:36:40,1,82.041,-3,Body Smart
2024-06-02 14:36:40,5,62.71,-2,Body Smart
2024-06-02 14:36:40,8,19.32,-2,Body Smart
2024-06-02 14:36:40,76,59.58,-2,Body Smart
2024-06-02 14:36:40,77,45.33,-2,Body Smart
2024-06-02 14:36:40,88,3.13,-2,Body Smart
2024-06-02 14:36:40,170,3.4000000000000004,-1,Body Smart
2024-06-02 14:36:40,226,1830.0,0,Body Smart
2024-06-02 14:36:40,6,23.549,-3,Body Smart
2024-06-02 14:23:58,1,82.483,-3,Body Smart
2024-06-02 14:23:58,5,62.92,-2,Body Smart
2024-06-02 14:23:58,8,19.55,-2,Body Smart
2024-06-02 14:23:58,76,59.78,-2,Body Smart
2024-06-02 14:23:58,77,45.47,-2,Body Smart
2024-06-02 14:23:58,88,3.14,-2,Body Smart
2024-06-02 14:23:58,170,3.4000000000000004,-1,Body Smart
2024-06-02 14:23:58,226,1837.0,0,Body Smart
2024-06-02 14:23:58,6,23.702,-3,Body Smart
2024-06-02 06:15:35,1,80.81,-3,Body Smart
2024-06-02 06:15:35,5,61.46,-2,Body Smart
2024-06-02 06:15:35,8,19.34,-2,Body Smart
2024-06-02 06:15:35,76,58.4,-2,Body Smart
2024-06-02 06:15:35,77,43.1,-2,Body Smart
2024-06-02 06:15:35,88,3.06,-2,Body Smart
2024-06-02 06:15:35,170,3.5,-1,Body Smart
2024-06-02 06:15:35,226,1792.0,0,Body Smart
2024-06-02 06:15:35,6,23.933,-3,Body Smart
2024-06-01 18:33:15,1,81.324,-3,Body Smart
2024-06-01 18:33:15,5,62.6,-2,Body Smart
2024-06-01 18:33:15,8,18.71,-2,Body Smart
2024-06-01 18:33:15,76,59.480000000000004,-2,Body Smart
2024-06-01 18:33:15,77,45.09,-2,Body Smart
2024-06-01 18:33:15,88,3.12,-2,Body Smart
2024-06-01 18:33:15,170,3.3000000000000003,-1,Body Smart
2024-06-01 18:33:15,226,1826.0,0,Body Smart
2024-06-01 18:33:15,6,23.007,-3,Body Smart
